시/군/구,연도,월,노선,시종점,일시,이용객수,시간범위
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,241,18~19
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,200,18~19
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,200,18~19
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,207,19~20
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,189,19~20
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,189,19~20
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,207,19~20
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,137,20~21
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,250,20~21
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,250,20~21
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,137,20~21
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,158,21~22
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,177,21~22
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,158,21~22
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,177,21~22
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,166,22~23
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,175,22~23
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,175,22~23
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,166,22~23
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,102,23~24
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,102,23~24
수원시,2024,6,25,쌍용아파트-성균관대역(마을),주말,69,23~24
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,주말,69,23~24
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,6,00~01
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,6,00~01
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,191,05~06
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,19,05~06
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,19,05~06
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,191,05~06
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,246,06~07
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,241,06~07
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,241,06~07
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,246,06~07
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,280,07~08
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,564,07~08
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,280,07~08
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,564,07~08
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,482,08~09
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,322,08~09
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,482,08~09
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,322,08~09
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,166,09~10
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,166,09~10
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,280,09~10
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,280,09~10
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,283,10~11
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,283,10~11
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,134,10~11
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,134,10~11
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,361,11~12
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,138,11~12
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,361,11~12
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,138,11~12
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,139,12~13
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,404,12~13
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,139,12~13
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,404,12~13
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,299,13~14
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,99,13~14
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,299,13~14
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,99,13~14
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,106,14~15
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,341,14~15
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,341,14~15
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,106,14~15
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,327,15~16
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,162,15~16
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,162,15~16
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,327,15~16
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,432,16~17
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,193,16~17
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,193,16~17
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,432,16~17
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,530,17~18
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,229,17~18
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,229,17~18
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,530,17~18
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,432,18~19
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,443,18~19
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,443,18~19
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,432,18~19
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,312,19~20
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,424,19~20
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,312,19~20
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,424,19~20
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,163,20~21
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,163,20~21
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,325,20~21
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,325,20~21
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,156,21~22
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,185,21~22
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,156,21~22
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,185,21~22
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,165,22~23
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,146,22~23
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,165,22~23
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,146,22~23
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,52,23~24
수원시,2024,6,25,쌍용아파트-성균관대역(마을),평일,86,23~24
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,52,23~24
수원시,2024,6,25,이목동차고지.이목동입구-덕신상가,평일,86,23~24
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,12,06~07
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,71,06~07
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,71,06~07
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,12,06~07
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,66,07~08
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,8,07~08
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,8,07~08
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,66,07~08
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,27,08~09
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,9,08~09
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,27,08~09
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,9,08~09
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,47,09~10
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,47,09~10
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,12,09~10
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,12,09~10
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,28,10~11
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,86,10~11
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,28,10~11
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,86,10~11
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,49,11~12
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,10,11~12
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,49,11~12
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,10,11~12
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,32,12~13
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,32,12~13
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,22,13~14
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,22,13~14
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,14,14~15
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,22,14~15
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,14,14~15
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,22,14~15
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,79,15~16
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,22,15~16
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,79,15~16
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,22,15~16
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,124,16~17
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,40,16~17
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,40,16~17
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,124,16~17
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,9,17~18
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,87,17~18
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,87,17~18
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,9,17~18
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,55,18~19
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,87,18~19
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,55,18~19
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,87,18~19
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,72,19~20
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,11,19~20
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,11,19~20
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,72,19~20
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,4,20~21
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,4,20~21
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,11,20~21
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,11,20~21
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,12,21~22
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,12,21~22
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,126,21~22
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,126,21~22
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,24,22~23
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,10,22~23
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,10,22~23
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,24,22~23
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,주말,13,23~24
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,주말,13,23~24
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,평일,46,06~07
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,107,06~07
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,46,06~07
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,평일,107,06~07
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,111,07~08
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,평일,74,07~08
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,평일,111,07~08
수원시,2024,6,25-2,성균관대역(마을)-서수원레이크푸르지오2단지,평일,74,07~08
수원시,2024,6,25-2,이목동차고지.이목동입구-귀래리,평일,47,08~09
